ID;protocol;browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;attack
1608;TCP;Chrome;3.0;259.78634017621164;564;;0.3294911233114855;2;0;N
1609;UDP;Safari;2.0;1502.2662998508854;449;AES;0.7777298445535689;1;1;Y
1610;TCP;Chrome;3.0;306.57202193726005;441;DES;0.8564753116638844;0;1;Y
1611;TCP;Chrome;3.0;997.6583394444312;187;AES;0.8104403591238742;2;0;Y
1612;TCP;Firefox;4.0;3881.75883560012;676;AES;0.3485144556140148;2;0;N
1613;UDP;Chrome;9.0;156.0033131630948;484;;0.4947147420779877;1;1;Y
1614;TCP;Chrome;4.0;432.4039715760746;463;;0.3088246403072819;1;0;N
1615;TCP;Edge;6.0;144.38025205354134;1138;DES;0.4627958291152952;3;0;Y
1616;UDP;Chrome;3.0;134.05966034084855;559;DES;0.1515584778491531;1;0;N
1617;ICMP;Chrome;7.0;802.0081049656451;349;AES;0.2563601216241956;3;1;Y
1618;ICMP;Chrome;2.0;169.93702940410068;414;DES;0.3968510762829061;1;0;N
1619;UDP;Firefox;5.0;527.2346271753664;729;DES;0.2884866093990267;3;0;Y
1620;TCP;Chrome;4.0;3051.244854417021;522;AES;0.0897190068135143;2;0;N
1621;TCP;Firefox;6.0;324.1275023252351;212;;0.2232766008764803;3;0;Y
1622;TCP;Chrome;8.0;1654.8319631942957;683;DES;0.570140134188074;0;0;Y
1623;TCP;Chrome;1.0;403.8285360766444;366;DES;0.3762874463521304;4;0;Y
1624;ICMP;Edge;4.0;243.98728581592053;874;AES;0.602806399206928;1;0;Y
1625;UDP;Chrome;3.0;327.88181786296377;716;AES;0.1961942628605485;0;1;N
1626;UDP;Chrome;5.0;109.28510029057318;410;DES;0.3490105271583577;2;0;N
1627;TCP;Chrome;4.0;909.0143310292856;756;DES;0.1446563857820845;2;0;N
1628;UDP;Chrome;1.0;569.0814180438715;513;DES;0.1464478745953031;1;0;N
1629;UDP;Chrome;4.0;761.1830330345987;670;AES;0.3513455838091719;2;0;N
1630;TCP;Firefox;4.0;288.88238973424376;596;AES;0.2399320071774298;3;0;Y
1631;UDP;Firefox;2.0;847.8170844277877;330;DES;0.4562611708907647;2;0;N
1632;TCP;Firefox;6.0;143.87463693614714;371;DES;0.4383592351756668;3;0;Y
1633;TCP;Firefox;2.0;845.5296815639801;705;DES;0.2985883439935057;3;1;Y
1634;TCP;Chrome;2.0;67.69560262028445;433;DES;0.0957384646095682;1;1;N
1635;TCP;Firefox;2.0;409.0247893463728;419;;0.0457519264831792;2;0;N
1636;TCP;Edge;1.0;752.7804254456886;308;;0.6481220577626358;2;0;Y
1637;TCP;Chrome;2.0;1546.571120687215;584;AES;0.2969608721753022;0;0;N
1638;ICMP;Chrome;2.0;1338.8186736578143;912;AES;0.1358214028582106;1;0;N
1639;TCP;Unknown;4.0;598.8434805138944;286;AES;0.6969460656624006;2;0;Y
1640;UDP;Edge;2.0;1719.003782093997;504;DES;0.5844134559368414;1;0;N
1641;TCP;Chrome;4.0;564.0186835751224;782;AES;0.4555460035665171;2;0;N
1642;TCP;Safari;4.0;582.4670814653789;484;DES;0.3769927976155146;0;0;N
1643;TCP;Safari;5.0;1019.955954265722;590;AES;0.1755132307731214;2;0;N
1644;TCP;Firefox;5.0;1681.561267626109;287;DES;0.2093436621622764;0;0;N
1645;TCP;Safari;4.0;738.4841104164378;585;AES;0.1333798959237889;2;0;N
1646;TCP;Chrome;6.0;2308.6669417059734;462;AES;0.5794715078602658;2;0;N
1647;TCP;Chrome;4.0;211.7831551904335;697;;0.5262022049436671;2;0;N
1648;TCP;Chrome;2.0;2064.88134735066;737;AES;0.3563058131839472;1;0;N
1649;UDP;Safari;5.0;200.4662250479824;1017;;0.4511297385485758;2;0;N
1650;TCP;Safari;6.0;597.9399343679484;615;AES;0.4086617144457965;1;1;N
1651;TCP;Firefox;4.0;1271.8329289031396;565;AES;0.1717211694101201;2;0;Y
1652;TCP;Safari;4.0;1293.912228307166;538;AES;0.2752440722634981;2;0;N
1653;TCP;Edge;6.0;260.7605993151591;429;DES;0.3248380896917663;1;1;N
1654;TCP;Chrome;4.0;3408.9932423896057;567;AES;0.8672606115053807;4;1;Y
1655;ICMP;Firefox;3.0;67.23017419159996;440;;0.6988739427608011;0;1;Y
1656;UDP;Chrome;5.0;28.321656325721715;533;DES;0.0888410520607676;2;0;N
1657;TCP;Chrome;3.0;1473.7492515310778;763;DES;0.1551369800006623;1;0;N
1658;TCP;Firefox;1.0;1367.490185193254;298;;0.2700770533060398;4;0;Y
1659;TCP;Chrome;2.0;998.1097521742528;727;AES;0.5283653455196309;2;0;N
1660;UDP;Firefox;3.0;1521.8348042079433;763;;0.5832283835340935;2;0;N
1661;TCP;Edge;5.0;118.3910682472535;476;;0.1587864114801449;1;0;N
1662;TCP;Chrome;3.0;80.46427373497927;75;DES;0.2045648996268904;3;0;Y
1663;UDP;Unknown;4.0;2789.473058482436;378;AES;0.2408168183365538;3;0;Y
1664;UDP;Safari;3.0;783.0394364402823;759;DES;0.4224113593916104;2;0;Y
1665;UDP;Chrome;3.0;2019.051853407376;495;;0.3706413736634057;3;0;Y
1666;UDP;Chrome;4.0;1895.3494394391616;300;AES;0.2526688156163293;2;0;N
1667;UDP;Chrome;5.0;847.0668604486879;399;AES;0.3316017982126706;1;0;N
1668;TCP;Chrome;6.0;792.1102490683907;668;DES;0.2220686680002618;3;0;Y
1669;TCP;Chrome;5.0;356.9619399377907;609;DES;0.4902888463602233;2;0;N
1670;UDP;Edge;4.0;129.17798737201466;452;AES;0.7804998862560583;3;0;Y
1671;TCP;Chrome;5.0;928.232601788083;426;;0.566458513477509;1;1;Y
1672;ICMP;Chrome;3.0;1362.3862288111327;421;;0.1971246523729559;1;0;Y
1673;TCP;Edge;6.0;629.3050229993133;315;AES;0.562237366240978;1;0;N
1674;TCP;Firefox;1.0;41.76687798527773;823;;0.621231614186325;1;0;Y
1675;TCP;Firefox;2.0;125.246051221289;435;AES;0.0547556574977216;1;0;N
1676;TCP;Chrome;4.0;86.03283606380839;743;AES;0.5572313672630507;2;0;Y
1677;TCP;Chrome;5.0;857.9619260534081;804;AES;0.4602174875568616;1;0;Y
1678;UDP;Edge;3.0;665.5396065936625;699;AES;0.2719529452337443;2;0;N
1679;TCP;Chrome;4.0;502.63740737016246;413;;0.6333075032639371;2;0;Y
1680;UDP;Chrome;2.0;627.1730266776638;580;AES;0.3657450203255209;2;0;N
1681;TCP;Edge;4.0;258.3212128821041;495;DES;0.4725875624860181;2;0;N
1682;TCP;Chrome;;1306.686062298888;319;AES;0.422502435274365;2;0;N
1683;TCP;Safari;6.0;318.6469230253931;564;AES;0.2688341177571318;2;0;N
1684;TCP;Firefox;4.0;826.9367651798566;264;;0.3369529954643464;1;0;N
1685;UDP;Chrome;7.0;396.58443281246633;737;DES;0.30400141708953;2;1;Y
1686;UDP;Chrome;4.0;59.922405849698656;407;DES;0.5635375033433477;1;0;N
1687;UDP;Edge;2.0;237.5950870174294;540;DES;0.4662042257108016;4;0;Y
1688;ICMP;Unknown;1.0;2684.1764202326995;556;AES;0.4438702750517779;1;0;N
1689;TCP;Chrome;2.0;169.10749034207203;448;AES;0.454249387970145;0;0;N
1690;UDP;Firefox;2.0;88.68151350573126;617;AES;0.3948671688233647;1;0;N
1691;UDP;Chrome;2.0;275.29154646091524;405;;0.3715550066954485;3;0;Y
1692;UDP;Chrome;2.0;1682.5016854583407;674;DES;0.477336419933777;2;0;N
1693;TCP;Firefox;3.0;292.2571156787445;230;AES;0.138888117240356;0;0;N
1694;ICMP;Chrome;6.0;432.1762766663248;525;AES;0.2277973045498121;0;0;N
1695;TCP;Firefox;2.0;296.9401342028516;887;;0.5759609052149015;1;0;N
1696;UDP;Chrome;9.0;3605.9675993790506;299;AES;0.7633923608329347;1;0;Y
1697;TCP;Chrome;3.0;7190.392212563188;364;AES;0.4305466984619513;2;0;N
1698;TCP;Chrome;3.0;527.4183617665262;602;AES;0.5427596533174546;3;0;Y
1699;TCP;Chrome;5.0;1229.04554086929;535;;0.4211612161208454;3;0;Y
1700;TCP;Unknown;2.0;198.8304616559537;570;DES;0.342514050886254;3;1;Y
1701;TCP;Firefox;8.0;375.10119952476657;597;DES;0.5173226855825577;1;1;Y
1702;UDP;Chrome;6.0;909.8983060401308;626;AES;0.3042518218657153;4;0;Y
1703;TCP;Chrome;3.0;269.86589377501315;721;AES;0.4492614939265507;1;0;Y
1704;TCP;Chrome;2.0;203.60288500902627;581;AES;0.4503835683396917;2;0;N
1705;TCP;Firefox;2.0;2043.2807051911695;451;;0.3616874556560269;3;0;Y
1706;TCP;Chrome;4.0;224.0866086757644;634;;0.2272181936017287;2;0;N
1707;TCP;Firefox;11.0;48.88593677589637;879;AES;0.6126930372768893;4;0;Y
1708;TCP;Unknown;4.0;1112.5247318247834;473;AES;0.4303739620979965;1;0;Y
1709;TCP;Firefox;6.0;222.9971982237786;305;;0.3743037772466528;0;1;Y
1710;TCP;Chrome;1.0;478.5374961871775;721;AES;0.2573297175098339;1;1;N
1711;TCP;Firefox;5.0;94.62785979450388;475;AES;0.147771740610382;1;0;N
1712;TCP;Chrome;5.0;56.780650464871925;65;AES;0.8377377435790717;3;0;Y
1713;TCP;Chrome;5.0;493.6094385704816;669;DES;0.5397894612545081;1;0;N
1714;ICMP;Chrome;2.0;328.89083506707794;392;;0.0718743246281693;1;0;Y
1715;TCP;Chrome;5.0;564.0547286100289;481;AES;0.648757290793491;1;0;Y
1716;TCP;Firefox;5.0;2700.0321139678063;566;AES;0.4388629807936834;1;0;Y
1717;TCP;Chrome;5.0;418.5727018628161;538;AES;0.3790493430011257;2;0;N
1718;TCP;Edge;4.0;738.3645220426566;641;AES;0.2777020403550573;2;0;N
1719;TCP;Chrome;4.0;82.15382489701008;412;;0.4468139427392972;1;0;Y
1720;TCP;Chrome;4.0;1736.6674627616385;602;AES;0.346607101484547;2;0;N
1721;TCP;Chrome;4.0;1311.3451315761924;448;AES;0.1947837725033537;0;0;N
1722;TCP;Firefox;2.0;591.1971082714365;647;DES;0.2362786333707436;0;0;N
1723;TCP;Chrome;2.0;162.06206477885203;623;AES;0.7521458935678784;0;0;Y
1724;TCP;Chrome;5.0;444.030910412003;312;AES;0.3927159381047521;2;1;N
1725;ICMP;Chrome;5.0;282.35580882208626;717;AES;0.186578425015561;2;0;N
1726;TCP;Chrome;6.0;4164.846617357802;392;DES;0.1038797701015281;3;1;Y
1727;TCP;Edge;4.0;539.9916869059088;661;AES;0.2815946085069098;3;1;Y
1728;ICMP;Unknown;5.0;438.8678299817556;573;;0.1726710956272225;1;0;Y
1729;UDP;Firefox;2.0;148.15652993071583;867;AES;0.1598817792908714;2;0;Y
1730;TCP;Safari;6.0;218.6120779415079;455;;0.6355249343145954;3;0;Y
1731;UDP;Edge;1.0;994.6914196600768;430;AES;0.3686878509127377;1;1;N
1732;TCP;Chrome;5.0;612.4183269530896;496;DES;0.4876872647847614;0;0;N
1733;TCP;Edge;3.0;354.5726001319926;439;;0.3079374722980484;4;0;Y
1734;TCP;Firefox;2.0;281.93428414477734;659;DES;0.2641053052409366;3;0;Y
1735;TCP;Chrome;8.0;179.2554299842339;176;AES;0.4787409839655569;2;1;Y
1736;TCP;Chrome;4.0;27.588599502977942;289;DES;0.3087464061321622;0;0;N
1737;TCP;Edge;6.0;3023.042230229301;286;AES;0.2880096728963596;1;0;N
1738;TCP;Safari;4.0;1119.0510456029283;690;AES;0.0380503367289308;2;0;N
1739;TCP;Chrome;2.0;2103.4372265234074;842;;0.2733485757634473;1;0;N
1740;TCP;Edge;7.0;425.5724942470749;479;DES;0.5077060091546074;2;0;Y
1741;TCP;Firefox;5.0;1628.3871924638952;466;AES;0.7479346922035895;0;0;Y
1742;TCP;Edge;2.0;236.84017370167587;514;AES;0.3223601488578754;2;0;N
1743;TCP;Chrome;;570.4102641707248;732;DES;0.2304238290352699;0;0;N
1744;ICMP;Chrome;13.0;180.99813112655144;314;AES;0.2958482005032579;0;0;Y
1745;TCP;Chrome;2.0;1176.9143854698846;547;AES;0.1235892637810156;1;0;N
1746;TCP;Chrome;3.0;550.6901268221764;695;AES;0.5640472982625232;1;0;N
1747;UDP;Firefox;4.0;614.7673033037679;600;DES;0.2929771440101157;3;0;Y
1748;TCP;Edge;6.0;1569.7799376612347;537;AES;0.294331407996629;4;1;Y
1749;UDP;Edge;6.0;1075.2545887391898;700;AES;0.3447477356112199;0;0;N
1750;TCP;Firefox;1.0;2711.3982124348845;64;;0.4365435137430833;1;1;Y
1751;TCP;Edge;2.0;415.8069899606368;635;;0.1425761985163125;2;0;N
1752;TCP;Firefox;4.0;495.1069640694744;369;AES;0.3739503118946341;2;0;N
1753;TCP;Chrome;3.0;764.3136281060131;133;AES;0.1765080107667372;0;0;N
1754;TCP;Firefox;5.0;483.1022792602412;602;DES;0.7568360609835888;0;0;Y
1755;UDP;Edge;6.0;435.2514053743283;774;DES;0.4915242993929268;1;0;N
1756;UDP;Chrome;5.0;333.10567603735467;472;AES;0.5649070594567908;1;0;N
1757;TCP;Firefox;4.0;1426.4818930206925;690;DES;0.1636783669168134;2;1;N
1758;UDP;Edge;4.0;609.9795668939743;822;DES;0.2369946772563636;2;1;N
1759;TCP;Edge;3.0;747.9775740542315;762;;0.2419455772906818;1;1;N
1760;TCP;Firefox;5.0;182.600791597187;827;AES;0.534282813825849;2;0;N
1761;TCP;Chrome;6.0;232.04281813328765;648;AES;0.184318560717948;0;0;N
1762;UDP;Chrome;2.0;332.1617379694095;515;AES;0.1288380111544743;2;0;N
1763;TCP;Chrome;6.0;500.94275629115054;179;;0.687287763497873;2;0;Y
1764;TCP;Unknown;3.0;35.9370612590887;450;AES;0.0523751220682107;0;0;N
1765;UDP;Chrome;3.0;1754.2054615196928;331;DES;0.2463151719981459;1;1;N
1766;TCP;Edge;4.0;1872.331376930056;934;;0.3283804523281761;1;0;Y
1767;TCP;Chrome;1.0;867.0102796081068;464;;0.2433701415583836;1;0;N
1768;TCP;Edge;4.0;303.899685808791;524;AES;0.6594291316218014;0;0;Y
1769;TCP;Chrome;1.0;389.3205709735821;610;;0.1756557865087228;4;0;Y
1770;TCP;Unknown;3.0;1059.5605709290487;508;DES;0.3965998470751058;1;1;N
1771;ICMP;Firefox;4.0;269.82397633818266;839;;0.2583745161463423;1;1;N
1772;TCP;Edge;4.0;751.0704641090446;375;AES;0.3154141528565056;0;0;N
1773;TCP;Chrome;2.0;1893.878778322394;538;DES;0.1358157611556793;2;0;N
1774;TCP;Chrome;6.0;422.7136541465394;351;DES;0.3051400887529421;0;0;Y
1775;TCP;Chrome;4.0;707.5406124331982;235;DES;0.6427711726472557;2;1;Y
1776;TCP;Firefox;5.0;2111.4515052907686;377;DES;0.3942707062742133;1;0;N
1777;UDP;Chrome;5.0;333.1175943039148;492;AES;0.521708648204146;1;0;N
1778;TCP;Firefox;3.0;1140.4931365942734;414;AES;0.1439108923657727;1;0;N
1779;TCP;Chrome;2.0;1125.5956505366066;361;DES;0.4916801667875238;1;0;N
1780;TCP;Chrome;5.0;2110.3924896290905;218;AES;0.4021693662745026;1;1;N
1781;TCP;Safari;3.0;1564.86959374825;483;AES;0.3716116436472375;2;1;N
1782;UDP;Chrome;12.0;1105.294437186226;199;;0.2305275033099914;2;0;Y
1783;UDP;Edge;5.0;809.6147408897701;652;AES;0.5577467344691617;1;0;N
1784;TCP;Safari;2.0;220.80128807544855;516;AES;0.0387356180642175;1;0;N
1785;UDP;Chrome;4.0;888.504186997651;208;AES;0.2243168127298458;0;0;N
1786;TCP;Firefox;5.0;258.8612772592104;438;AES;0.5495190943041328;0;0;N
1787;TCP;Firefox;6.0;463.88280434433193;349;;0.3876200771949647;1;1;N
1788;TCP;Edge;1.0;989.4685697992716;563;AES;0.4770565572608589;1;1;N
1789;TCP;Edge;3.0;898.8838062048696;768;DES;0.1198983594330555;3;0;Y
1790;ICMP;Edge;6.0;410.2608892417649;124;AES;0.5561622564970375;1;0;N
1791;TCP;Chrome;6.0;161.37544455931692;523;DES;0.5551873243606777;2;1;N
1792;TCP;Unknown;3.0;529.5397003425529;467;DES;0.3033532515833488;1;0;N
1793;UDP;Chrome;4.0;251.73892022737948;634;DES;0.133106865394931;1;1;N
1794;TCP;Chrome;2.0;235.96353888211735;542;;0.3667083628615493;2;0;N
1795;UDP;Chrome;3.0;316.5626306076414;349;;0.3632074328377154;1;1;N
1796;TCP;Unknown;3.0;979.9876329213182;436;;0.0729503617561393;0;0;N
1797;TCP;Chrome;3.0;550.1868198474817;340;DES;0.7209109362034298;1;0;Y
1798;UDP;Safari;5.0;373.6651726764943;715;DES;0.4545979326062555;0;0;N
1799;TCP;Chrome;3.0;1846.8407964846288;504;AES;0.3446061217999998;1;0;N
1800;UDP;Unknown;1.0;981.4675184862346;880;AES;0.3215805843415509;1;0;N
1801;TCP;Chrome;5.0;546.0076922202628;487;AES;0.6454553334933457;2;0;Y
1802;UDP;Chrome;4.0;437.5607691557677;358;DES;0.0762406836643775;0;0;N
1803;TCP;Chrome;3.0;1366.9507334624514;197;AES;0.5433013921166765;4;0;Y
1804;TCP;Chrome;3.0;151.88742956013695;139;AES;0.1898088435566197;2;0;Y
1805;UDP;Safari;5.0;872.8818683233015;183;DES;0.3665738727893782;2;0;N
1806;TCP;Edge;7.0;16.99141091215649;553;AES;0.280917959752987;0;1;Y
1807;UDP;Edge;4.0;5.588041468397891;601;DES;0.1975292185550093;4;0;Y
1808;UDP;Chrome;4.0;2148.0573115682296;183;DES;0.2202727374748247;2;0;N
1809;UDP;Chrome;5.0;577.21852303714;679;;0.5610433656804625;1;0;N
1810;UDP;Unknown;4.0;302.806303676161;403;AES;0.4090731846456722;2;0;Y
1811;TCP;Chrome;1.0;1266.6115732795224;529;AES;0.65382860431456;1;0;Y
1812;TCP;Chrome;1.0;3350.643239219749;822;AES;0.1687448501420014;1;1;Y
1813;TCP;Chrome;6.0;28.015913637448904;679;AES;0.3915596685172321;2;0;N
1814;TCP;Chrome;4.0;30.95997662361554;446;AES;0.2095413375369513;3;0;Y
1815;TCP;Unknown;3.0;1543.6156623357415;321;DES;0.261054478781691;3;0;Y
1816;TCP;Firefox;2.0;650.8335385808695;69;DES;0.3707434869149555;1;0;N
1817;TCP;Chrome;7.0;1714.7011529861406;356;DES;0.459464238080063;2;0;Y
1818;TCP;Firefox;2.0;949.0191577128004;457;DES;0.5108906008591716;3;0;Y
1819;TCP;Firefox;3.0;508.78710906187007;302;AES;0.1947744966595091;0;0;N
1820;UDP;Firefox;3.0;140.76557090654416;473;;0.2892426425426551;1;0;Y
1821;TCP;Chrome;3.0;395.2549758425196;515;;0.0627537611319444;2;0;N
1822;TCP;Chrome;5.0;1237.7156248853803;455;AES;0.2106114123576609;2;0;N
1823;UDP;Edge;3.0;213.17238196579612;369;AES;0.2070829597904025;0;1;N
1824;TCP;Safari;4.0;996.8545262426474;533;AES;0.6029917334860156;2;0;Y
1825;ICMP;Chrome;4.0;227.3182114550966;588;DES;0.2306759091875678;3;0;Y
1826;TCP;Edge;7.0;498.2022380428576;281;AES;0.6471679469397498;1;0;Y
1827;TCP;Chrome;4.0;71.4427688454033;782;DES;0.5136310387407882;0;0;N
1828;TCP;Chrome;1.0;485.5733250552237;480;AES;0.3613852715360504;3;1;Y
1829;UDP;Firefox;5.0;758.8498094659672;503;AES;0.2482554180958137;1;0;N
1830;TCP;Firefox;5.0;662.8401062839341;641;AES;0.5654836404701836;2;1;N
1831;UDP;Safari;3.0;417.3293167693993;546;;0.3997906147977543;2;0;N
1832;TCP;Safari;5.0;369.2415097845157;690;AES;0.1942620374128476;1;0;N
1833;TCP;Chrome;5.0;257.70702860014165;557;;0.6550357869264267;1;0;Y
1834;TCP;Chrome;5.0;1165.7308472995614;377;;0.3843764110796057;2;0;N
1835;TCP;Edge;4.0;1220.9532496211243;572;AES;0.425569535368571;2;0;N
1836;TCP;Chrome;2.0;527.8125551733136;271;AES;0.5847855312273254;0;0;N
1837;UDP;Firefox;1.0;385.7409916827565;521;;0.2773774085019115;1;1;N
1838;TCP;Firefox;1.0;811.614669648662;493;DES;0.2986479961852551;3;0;Y
1839;TCP;Edge;5.0;652.6719792722398;458;AES;0.3817241039120456;2;0;N
1840;TCP;Chrome;2.0;880.3041998558356;474;;0.3883544817580427;0;0;N
1841;UDP;Edge;1.0;292.2445595462446;123;AES;0.1462679687937673;1;0;N
1842;ICMP;Chrome;3.0;1242.255383796165;390;AES;0.0993737015442877;0;0;N
1843;UDP;Chrome;3.0;304.7071457935103;518;AES;0.3620052151300043;1;0;N
1844;ICMP;Safari;4.0;434.0226714129956;531;DES;0.4659930014907216;2;0;N
1845;UDP;Chrome;6.0;113.6405576102312;294;AES;0.2061071778033767;0;0;N
1846;ICMP;Chrome;8.0;1546.857468886937;753;;0.4261850707576346;1;0;Y
1847;UDP;Chrome;3.0;826.8750355235761;326;AES;0.4295180729973811;1;0;N
1848;TCP;Edge;5.0;214.6038046597973;693;AES;0.4896792371145813;1;0;N
1849;TCP;Edge;4.0;1526.9118205061825;585;;0.4932528575079192;0;0;N
1850;TCP;Chrome;6.0;976.0628006708238;370;;0.2276427985038474;1;1;N
1851;TCP;Chrome;7.0;466.9755258588081;855;AES;0.384772447877433;0;0;Y
1852;TCP;Chrome;9.0;3671.660436848008;261;DES;0.194748386619808;1;0;Y
1853;TCP;Edge;2.0;329.0373631598965;683;DES;0.332630018738044;1;0;N
1854;UDP;Chrome;4.0;83.88812756242851;700;DES;0.0681059930916635;2;0;N
1855;TCP;Chrome;5.0;1057.7819060596294;365;DES;0.1437583937307351;2;0;N
1856;UDP;Firefox;1.0;1131.9165326325772;778;;0.5394611835443656;0;0;N
1857;UDP;Chrome;4.0;48.62004663536239;449;;0.6783013361630916;3;0;Y
1858;ICMP;Chrome;6.0;1369.2612192201411;557;;0.4756414362353101;2;0;N
1859;UDP;Firefox;2.0;1196.678529942722;552;AES;0.2655487014913278;0;0;N
1860;UDP;Chrome;3.0;2122.8083844621656;473;AES;0.1020069529062365;1;0;N
1861;TCP;Edge;3.0;100.94880383370734;662;AES;0.4106027540753242;1;0;N
1862;TCP;Safari;5.0;734.6533427367287;658;;0.4234355497009696;2;0;N
1863;TCP;Unknown;4.0;198.17704156512733;150;AES;0.1314940171144519;0;0;Y
1864;UDP;Unknown;2.0;407.91678221798986;760;AES;0.2466213480902091;0;0;N
1865;UDP;Edge;6.0;246.40669153254308;167;;0.2879172641975109;0;0;N
1866;UDP;Chrome;7.0;477.2487278870952;706;AES;0.3885346404392066;3;0;Y
1867;TCP;Chrome;4.0;95.8167036665328;725;AES;0.1158721243153994;2;0;Y
1868;TCP;Chrome;4.0;289.36780113752826;281;;0.252988940282683;0;1;N
1869;TCP;Firefox;1.0;58.847249128884805;417;AES;0.0286498160214181;3;0;Y
1870;TCP;Firefox;3.0;541.5545231205874;278;;0.023411391090671;0;0;N
1871;TCP;Firefox;2.0;281.5582898268278;457;AES;0.1671090492254353;2;0;N
1872;TCP;Chrome;5.0;713.88077440411;438;AES;0.4004873149310403;3;0;Y
1873;UDP;Edge;7.0;487.7012440777988;655;AES;0.5515833844395108;2;0;Y
1874;TCP;Chrome;6.0;223.61567657021752;762;;0.2470295336388585;0;0;N
1875;TCP;Chrome;4.0;86.9062185669321;779;DES;0.1244536339312299;2;0;N
1876;ICMP;Chrome;3.0;1119.719923438189;387;AES;0.4252686984581754;1;0;N
1877;TCP;Chrome;3.0;802.2037431718454;458;DES;0.3314830977173102;2;0;N
1878;TCP;Chrome;5.0;26.78751480926936;163;AES;0.4336304968244265;1;0;N
1879;TCP;Safari;7.0;3634.92598822124;338;DES;0.4931270786462593;2;1;Y
1880;TCP;Edge;3.0;822.8741706362838;692;AES;0.2157307322607656;1;0;N
1881;TCP;Firefox;6.0;185.72804925469453;823;;0.6127446264134908;2;0;Y
1882;TCP;Edge;4.0;1468.5534019180218;253;DES;0.0671326044467622;1;0;N
1883;TCP;Chrome;5.0;1710.3396749210624;381;;0.4652267864039732;4;0;Y
1884;TCP;Chrome;4.0;682.0621600710793;494;DES;0.4331398292778587;3;0;Y
1885;TCP;Edge;3.0;1734.2489632036977;556;DES;0.2911322132329095;1;0;N
1886;UDP;Chrome;8.0;23.684575734501788;338;DES;0.056490839079033;2;0;Y
1887;TCP;Edge;5.0;2322.766247206556;584;DES;0.1908454974520197;2;0;N
1888;UDP;Edge;8.0;47.12395302587219;405;AES;0.534987818480003;2;1;Y
1889;TCP;Safari;3.0;822.6499605786012;497;DES;0.0219061919711159;2;0;N
1890;TCP;Chrome;6.0;339.58946792353225;609;DES;0.3040037545890554;1;0;N
1891;UDP;Chrome;5.0;32.08476029132795;501;AES;0.7335796071801985;0;0;Y
1892;TCP;Chrome;4.0;2119.3154638965657;412;AES;0.2578525482575753;0;0;N
1893;TCP;Chrome;5.0;116.3514691713741;478;AES;0.2763050161594562;2;0;N
1894;TCP;Chrome;3.0;1537.9184396403214;482;DES;0.2837145752070619;1;0;N
1895;TCP;Edge;1.0;320.7941104427692;425;AES;0.4232568362692803;2;0;N
1896;UDP;Chrome;5.0;1081.2485064398238;448;AES;0.5817317346883029;0;0;Y
1897;UDP;Chrome;3.0;234.6605499799153;819;AES;0.1261242407889776;2;0;N
1898;TCP;Chrome;6.0;700.5681736433208;612;AES;0.7110252057720657;0;1;Y
1899;TCP;Edge;5.0;1285.767546451565;440;AES;0.555271880127764;2;1;N
1900;TCP;Edge;1.0;668.1001490800934;639;;0.5489342999391544;1;0;Y
1901;ICMP;Chrome;6.0;292.8638694612117;433;AES;0.4009794652805073;1;0;N
1902;UDP;Edge;1.0;212.6693924999261;734;DES;0.1926490950494956;0;0;N
1903;UDP;Chrome;9.0;153.7090241133782;573;;0.4354565235884012;1;0;Y
1904;TCP;Edge;6.0;1460.1497056767166;478;;0.3613086237545991;2;1;N
1905;UDP;Chrome;4.0;755.2227624093947;589;DES;0.1635671309634911;2;0;N
1906;TCP;Chrome;2.0;568.5243268077736;185;;0.1803020991110809;4;1;Y
1907;TCP;Chrome;3.0;229.6985123640189;274;AES;0.0876655909795444;2;0;N
1908;UDP;Chrome;4.0;454.9802713108133;261;DES;0.3534694172452822;2;0;N
1909;TCP;Chrome;6.0;774.199460053306;528;;0.3462225076685339;2;0;N
1910;ICMP;Firefox;2.0;59.67682062716554;846;AES;0.1522323806992964;2;0;N
1911;TCP;Firefox;2.0;357.9238523543123;946;AES;0.4994572649643031;3;1;Y
1912;UDP;Safari;3.0;219.02717525327424;627;DES;0.2657326674242137;3;1;Y
1913;TCP;Unknown;4.0;831.9311697429251;600;AES;0.1750634657659432;2;0;Y
1914;TCP;Chrome;1.0;745.669891357376;139;AES;0.4321389302464674;2;0;N
1915;TCP;Chrome;3.0;284.6722277711354;391;;0.3844749100859597;2;0;N
1916;TCP;Edge;3.0;34.01768620434416;342;AES;0.2967402588735655;0;0;N
1917;TCP;Chrome;2.0;161.50961536276094;375;AES;0.4890423892197181;1;0;N
1918;TCP;Chrome;7.0;139.5418315145849;466;;0.3728795047030694;1;0;Y
1919;TCP;Chrome;2.0;672.1943360143098;405;AES;0.4250257154387721;0;0;N
1920;TCP;Unknown;8.0;148.38102025203136;104;;0.3338429504389891;1;0;Y
1921;TCP;Chrome;5.0;526.7405733587312;649;AES;0.4886624894468309;2;0;N
1922;TCP;Firefox;7.0;762.6311150124668;285;;0.2379075745179854;2;0;Y
1923;UDP;Chrome;1.0;1693.3199451777618;547;;0.1765650737335719;1;0;N
1924;UDP;Chrome;2.0;224.85923011923325;914;AES;0.3019065088602367;3;0;Y
1925;TCP;Edge;4.0;164.55036861955975;316;;0.1035656141647906;1;0;N
